# repo=endojs/endo-but-for-bots commit=eb47ab6749b12dcdec261e5a2373200038b5c3e2 generator=export-index/1
# name	specifier	package	def	kind	arity	shape	tokens	private
makeReadNowPowers	@endo/compartment-mapper/node-powers.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-powers.js:193	const-function	1	d9d65c3fd52f	112	0
makeReadPowers	@endo/compartment-mapper/node-powers.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-powers.js:262	const				0
makeReader	@endo/9p-server	@endo/9p-server	packages/9p-server/src/wire.js:79	const-function	1	e6d56c6fdf2a	140	1
makeReader	@endo/9p-server/src/wire.js	@endo/9p-server	packages/9p-server/src/wire.js:79	const-function	1	e6d56c6fdf2a	140	1
makeReaderPump	@endo/exo-stream/reader-pump.js	@endo/exo-stream	packages/exo-stream/reader-pump.js:56	const-function	2	042bb6b49e76	284	0
makeRelay	@endo/relay-server/relay.js	@endo/relay-server	packages/relay-server/src/relay.js:46	const-function	1	4c20c73a061a	1347	1
makeReminderService	@endo/reminder	@endo/reminder	packages/reminder/src/scheduler.js:83	const-function	1	6d15281b359a	2285	1
makeReminderService	@endo/reminder/src/scheduler.js	@endo/reminder	packages/reminder/src/scheduler.js:83	const-function	1	6d15281b359a	2285	1
makeReminderStore	@endo/reminder	@endo/reminder	packages/reminder/src/store.js:42	const-function	2	5ac16a29eaff	285	1
makeReminderStore	@endo/reminder/src/store.js	@endo/reminder	packages/reminder/src/store.js:42	const-function	2	5ac16a29eaff	285	1
makeRemoveTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:627	const-function	1	11861890bd5c	90	1
makeReplyChannel	@endo/floot/src/stream.js	@endo/floot	packages/floot/src/stream.js:40	const-function	1	35a2fced8efb	224	1
makeReplyTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:748	const-function	1	3c24a07bcf30	161	1
makeRequestSignal	@endo/http-confine	@endo/http-confine	packages/http-confine/src/http-confine.js:437	const-function	1	9cdb13aee43c	79	0
makeRequestSignal	@endo/http-confine/src/http-confine.js	@endo/http-confine	packages/http-confine/src/http-confine.js:437	const-function	1	9cdb13aee43c	79	0
makeRevocableMount	@endo/daemon/src/mount.js	@endo/daemon	packages/daemon/src/mount.js:1814	const-function	1	e0c37349fa84	82	1
makeRunCommandTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:420	const-function	1	584de6b1bb2a	210	1
makeRunMetricsRecorder	@endo/agentry/eval	@endo/agentry	packages/agentry/src/eval/metrics.js:57	const-function	0	9d7786bb5683	208	0
makeSandboxFactory	@endo/sandbox/factory.js	@endo/sandbox	packages/sandbox/src/factory.js:281	const-function	1	3a13238c0288	1130	1
makeScript	@endo/compartment-mapper/script.js	@endo/compartment-mapper	packages/compartment-mapper/src/bundle.js:694	const-function	3	e41820c5b4f5	20	0
makeScriptFromMap	@endo/compartment-mapper/script-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/bundle-lite.js:656	const-function	3	1194f9344f43	19	0
makeSearch	@endo/platform/fs	@endo/platform	packages/platform/src/fs/search.js:221	const-function	1	0620d2eced39	889	0
makeSearch	@endo/platform/fs/lite	@endo/platform	packages/platform/src/fs/search.js:221	const-function	1	0620d2eced39	889	0
makeSearch	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs/search.js:221	const-function	1	0620d2eced39	889	0
makeSearch	@endo/platform/fs/search	@endo/platform	packages/platform/src/fs/search.js:221	const-function	1	0620d2eced39	889	0
makeSendTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:678	const-function	1	ef79f0fc4340	158	1
makeSessionId	@endo/ocapn/cryptography	@endo/ocapn	packages/ocapn/src/cryptography.js:78	const-function	2	e931c9a0d6ed	61	0
makeSessionWriter	@endo/jsonl-transcript	@endo/jsonl-transcript	packages/jsonl-transcript/src/writer.js:54	const-function	1	685d16837fe8	263	1
makeSessionWriter	@endo/jsonl-transcript/writer.js	@endo/jsonl-transcript	packages/jsonl-transcript/src/writer.js:54	const-function	1	685d16837fe8	263	1
makeShell	@endo/exo-shell	@endo/exo-shell	packages/exo-shell/src/shell.js:99	const-function	1	92542fd14b09	442	0
makeShell	@endo/exo-shell/src/shell.js	@endo/exo-shell	packages/exo-shell/src/shell.js:99	const-function	1	92542fd14b09	442	0
makeShell	@endo/exo-shell/types-index.js	@endo/exo-shell	packages/exo-shell/src/shell.js:99	const-function	1	92542fd14b09	442	0
makeShellGlobal	@endo/agent-tools/code-mode-globals/shell.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/shell.js:24	const-function	1	b2827c614a93	27	0
makeShellProcess	@endo/host-shell	@endo/host-shell	packages/host-shell/src/shell-process.js:217	const-function	1	ed187ba11e1e	640	1
makeShellProcess	@endo/host-shell/src/shell-process.js	@endo/host-shell	packages/host-shell/src/shell-process.js:217	const-function	1	ed187ba11e1e	640	1
makeShellTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/json-tools/shell.js:163	const-function	2	7ca48bad4973	173	0
makeShellTool	@endo/agent-tools/json-tools/shell.js	@endo/agent-tools	packages/agent-tools/src/json-tools/shell.js:163	const-function	2	7ca48bad4973	173	0
makeShellTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/json-tools/shell.js:163	const-function	2	7ca48bad4973	173	0
makeSnapshotBlob	@endo/platform/exo-fs	@endo/platform	packages/platform/src/exo-fs.js:21	const-function	2	e8b14730cc6d	19	0
makeSnapshotStore	@endo/platform/fs	@endo/platform	packages/platform/src/fs/snapshot-store.js:21	const-function	1	0e356d45eec9	87	0
makeSnapshotStore	@endo/platform/fs/lite	@endo/platform	packages/platform/src/fs/snapshot-store.js:21	const-function	1	0e356d45eec9	87	0
makeSnapshotStore	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs/snapshot-store.js:21	const-function	1	0e356d45eec9	87	0
makeSnapshotTree	@endo/platform/exo-fs	@endo/platform	packages/platform/src/exo-fs.js:35	const-function	2	e8b14730cc6d	19	0
makeSocketPowers	@endo/daemon/src/manager-node-powers.js	@endo/daemon	packages/daemon/src/manager-node-powers.js:46	const-function	1	6da10d99771a	437	1
makeStoreTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:578	const-function	1	76e16d121d53	104	1
makeStream	@endo/stream	@endo/stream	packages/stream/index.js:52	const-function	2	2ca6bc0850ec	86	0
makeStreamingAgent	@endo/floot	@endo/floot	packages/floot/agent.js:469	const-function	4	84ff9e2be83f	2060	1
makeStreamingAnthropicProvider	@endo/floot/providers/index.js	@endo/floot	packages/floot/providers/anthropic-streaming.js:180	const-function	1	c70f9de6de50	266	1
makeSyrupReader	@endo/ocapn/syrup	@endo/ocapn	packages/ocapn/src/syrup/decode.js:510	const-function	2	80a1ba389fc9	23	0
makeSyrupReader	@endo/syrup-frame	@endo/syrup-frame	packages/syrup-frame/reader.js:144	const-function	2	261ffd121072	11	0
makeSyrupReader	@endo/syrup-frame/reader.js	@endo/syrup-frame	packages/syrup-frame/reader.js:144	const-function	2	261ffd121072	11	0
makeSyrupWriter	@endo/ocapn/syrup	@endo/ocapn	packages/ocapn/src/syrup/encode.js:245	function	1	b760a87835e5	28	0
makeSyrupWriter	@endo/syrup-frame	@endo/syrup-frame	packages/syrup-frame/writer.js:32	const-function	2	7ba9ee4f42be	228	0
makeSyrupWriter	@endo/syrup-frame/writer.js	@endo/syrup-frame	packages/syrup-frame/writer.js:32	const-function	2	7ba9ee4f42be	228	0
makeTagged	@endo/pass-style	@endo/pass-style	packages/pass-style/src/makeTagged.js:19	const-function	2	807bf76c1538	52	0
makeTarReader	@endo/tar	@endo/tar	packages/tar/src/reader.js:154	const-function	1	aa1d2eef0372	293	0
makeTarReader	@endo/tar/reader.js	@endo/tar	packages/tar/src/reader.js:154	const-function	1	aa1d2eef0372	293	0
makeTcpNetLayer	@endo/ocapn/netlayer/tcp-testing	@endo/ocapn	packages/ocapn/src/netlayers/tcp-test-only.js:188	const-function	1	b159b3478af6	744	0
makeTcpTransport	@endo/ocapn-noise/transport/tcp	@endo/ocapn-noise	packages/ocapn-noise/src/transports/tcp.js:55	const-function	1	889e5e7dc98f	374	1
makeThixotropeDaemon	@endo/thixotrope	@endo/thixotrope	packages/thixotrope/src/daemon.js:113	const-function	1	bad80e73409f	2625	1
makeTimerResource	@endo/thixotrope	@endo/thixotrope	packages/thixotrope/src/resources.js:34	const-function	1	b8e82b935ca1	68	1
makeTool	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/tool.js:100	const-function	1	9f316c1752fe	212	0
makeTool	@endo/agent-tools/tool.js	@endo/agent-tools	packages/agent-tools/src/tool.js:100	const-function	1	9f316c1752fe	212	0
makeTool	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/tool.js:100	const-function	1	9f316c1752fe	212	0
makeTreeView	@endo/endo-fs-exec	@endo/endo-fs-exec	packages/endo-fs-exec/src/tree-view.js:108	const-function	2	da87f1de4368	248	1
makeTreeView	@endo/endo-fs-exec/src/tree-view.js	@endo/endo-fs-exec	packages/endo-fs-exec/src/tree-view.js:108	const-function	2	da87f1de4368	248	1
makeTreeWriter	@endo/platform/fs	@endo/platform	packages/platform/src/fs-node/tree-writer.js:16	const-function	1	21e2805525c7	117	0
makeTreeWriter	@endo/platform/fs/node	@endo/platform	packages/platform/src/fs-node/tree-writer.js:16	const-function	1	21e2805525c7	117	0
makeTrustOnFirstBindPolicyAdapter	@endo/exo-http-client	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:308	const-function	1	52c37f6eb6f1	924	0
makeTrustOnFirstBindPolicyAdapter	@endo/exo-http-client/src/http-client.js	@endo/exo-http-client	packages/exo-http-client/src/http-client.js:308	const-function	1	52c37f6eb6f1	924	0
makeUnavailableGitCredential	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-credential.js:327	const-function	1	bebdc97a0845	172	0
makeUnavailableGitCredential	@endo/exo-git/src/git-credential.js	@endo/exo-git	packages/exo-git/src/git-credential.js:327	const-function	1	bebdc97a0845	172	0
makeUnavailableGitCredential	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-credential.js:327	const-function	1	bebdc97a0845	172	0
makeUserControllerPair	@endo/goblin-chat	@endo/goblin-chat	packages/goblin-chat/src/backend.js:170	const-function	1	cde5ededa02b	460	1
makeUserControllerPair	@endo/goblin-chat/backend	@endo/goblin-chat	packages/goblin-chat/src/backend.js:170	const-function	1	cde5ededa02b	460	1
makeWebSocketNetLayer	@endo/ocapn/netlayer/ws	@endo/ocapn	packages/ocapn/src/netlayers/websocket.js:278	const-function	1	d8d2dae7c8ae	777	0
makeWebSocketTransport	@endo/capn-web	@endo/capn-web	packages/capn-web/src/transports/websocket.js:19	const-function	1	a4e8dd75d39f	319	0
makeWebSocketTransport	@endo/capn-web/websocket.js	@endo/capn-web	packages/capn-web/src/transports/websocket.js:19	const-function	1	a4e8dd75d39f	319	0
makeWebSocketTransport	@endo/ocapn-noise/transport/ws	@endo/ocapn-noise	packages/ocapn-noise/src/transports/ws-node.js:136	const-function	1	5928effaba33	269	1
makeWorkspaceGlobal	@endo/agent-tools/code-mode-globals/fs.js	@endo/agent-tools	packages/agent-tools/src/code-mode-globals/fs.js:26	const-function	1	b2827c614a93	27	0
makeWorkspaceTools	@endo/agent-tools	@endo/agent-tools	packages/agent-tools/src/workspace.js:94	const-function	1	ff05c9d0c120	134	0
makeWorkspaceTools	@endo/agent-tools/types-index.js	@endo/agent-tools	packages/agent-tools/src/workspace.js:94	const-function	1	ff05c9d0c120	134	0
makeWorkspaceTools	@endo/agent-tools/workspace.js	@endo/agent-tools	packages/agent-tools/src/workspace.js:94	const-function	1	ff05c9d0c120	134	0
makeWriteFileTool	@endo/fae/src/tool-makers.js	@endo/fae	packages/fae/src/tool-makers.js:224	const-function	1	d3bbc65d0a8e	143	1
makeWritePowers	@endo/compartment-mapper/node-powers.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-powers.js:269	const				0
makeWriter	@endo/9p-server	@endo/9p-server	packages/9p-server/src/wire.js:14	const-function	1	b6d12319d37f	232	1
makeWriter	@endo/9p-server/src/wire.js	@endo/9p-server	packages/9p-server/src/wire.js:14	const-function	1	b6d12319d37f	232	1
makeWriterPump	@endo/exo-stream/writer-pump.js	@endo/exo-stream	packages/exo-stream/writer-pump.js:40	const-function	2	bdcea5636bfb	244	0
makeX402Client	@endo/x402	@endo/x402	packages/x402/src/client.js:84	const-function	1	5b2d59ec8304	303	1
makeX402Client	@endo/x402/src/client.js	@endo/x402	packages/x402/src/client.js:84	const-function	1	5b2d59ec8304	303	1
makeXsEngine	@endo/thixotrope	@endo/thixotrope	packages/thixotrope/src/xs-engine.js:45	const-function	1	de69ff09eec4	597	1
mapFromMap	@endo/compartment-mapper/archive-lite.js	@endo/compartment-mapper	packages/compartment-mapper/src/archive-lite.js:327	const-function	3	4e4d58f25827	19	0
mapIterable	@endo/pass-style	@endo/pass-style	packages/pass-style/src/iter-helpers.js:15	const-function	2	640337ab430e	65	0
mapLocation	@endo/compartment-mapper	@endo/compartment-mapper	packages/compartment-mapper/src/archive.js:132	const-function	3	3f94298e031d	120	0
mapLocation	@endo/compartment-mapper/archive.js	@endo/compartment-mapper	packages/compartment-mapper/src/archive.js:132	const-function	3	3f94298e031d	120	0
mapNodeModules	@endo/compartment-mapper/node-modules.js	@endo/compartment-mapper	packages/compartment-mapper/src/node-modules.js:1539	const-function	3	97151337fb33	107	0
mapReader	@endo/stream	@endo/stream	packages/stream/index.js:202	const-function	2	a703b6cdeaf8	29	0
mapWriter	@endo/stream	@endo/stream	packages/stream/index.js:221	const-function	2	0eff6d2f707f	51	0
markdownToVnodes	@endo/spaces-util	@endo/spaces-util	packages/spaces-util/src/markdown-vnodes.js:440	const-function	2	bf3244fc469b	95	1
markdownToVnodes	@endo/spaces-util/markdown-vnodes.js	@endo/spaces-util	packages/spaces-util/src/markdown-vnodes.js:440	const-function	2	bf3244fc469b	95	1
memoize	@endo/memoize	@endo/memoize	packages/memoize/src/memoize.js:23	const-function	1	b740d458158c	82	0
mergeGatewayConfig	@endo/gateway	@endo/gateway	packages/gateway/src/config.js:202	const-function	1	d6290711f6b0	71	1
mergeGatewayConfig	@endo/gateway/src/config.js	@endo/gateway	packages/gateway/src/config.js:202	const-function	1	d6290711f6b0	71	1
meta	@endo/eslint-plugin	@endo/eslint-plugin	packages/eslint-plugin/src/index.js:53	const				0
microblogComponent	@endo/space-channel	@endo/space-channel	packages/space-channel/src/microblog-component.js:74	const-function	4	ea487636fda5	2119	1
microblogComponent	@endo/space-channel/microblog-component.js	@endo/space-channel	packages/space-channel/src/microblog-component.js:74	const-function	4	ea487636fda5	2119	1
modKey	@endo/spaces-util/platform-keys.js	@endo/spaces-util	packages/spaces-util/src/platform-keys.js:32	const				1
mountAsFilesystem	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/from-mount.js:25	const-function	1	699432e799fb	11	0
mountAsFilesystem	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/from-mount.js:25	const-function	1	699432e799fb	11	0
mountInventoryGraph	@endo/space-inventory-graph	@endo/space-inventory-graph	packages/space-inventory-graph/src/mount.js:18	const-function	2	0abcf5243636	39	1
multiplanarStrings	@endo/marshal/tools/marshal-test-data.js	@endo/marshal	packages/marshal/tools/marshal-test-data.js:33	const				0
nameForPassableSymbol	@endo/pass-style	@endo/pass-style	packages/pass-style/src/symbol.js:65	const-function	1	f2bb8b001016	36	0
nameHubMethodGuards	@endo/daemon/src/interfaces.js	@endo/daemon	packages/daemon/src/interfaces.js:99	const				1
namePathFrom	@endo/daemon/pet-name.js	@endo/daemon	packages/daemon/src/pet-name.js:148	const-function	1	248e1d8cc7f4	20	1
namespace	@endo/platform/fs/extended	@endo/platform	packages/platform/src/fs/extended/compose.js:771	const-function	1	fa015df36126	1306	0
namespace	@endo/platform/fs/extended/types-index.js	@endo/platform	packages/platform/src/fs/extended/compose.js:771	const-function	1	fa015df36126	1306	0
netstringReader	@endo/netstring	@endo/netstring	packages/netstring/reader.js:157	const-function	3	f225b6cd26e0	15	0
netstringReader	@endo/netstring/reader.js	@endo/netstring	packages/netstring/reader.js:157	const-function	3	f225b6cd26e0	15	0
netstringWriter	@endo/netstring	@endo/netstring	packages/netstring/writer.js:105	const				0
netstringWriter	@endo/netstring/writer.js	@endo/netstring	packages/netstring/writer.js:105	const				0
normalizeEdits	@endo/agentry/edit-text	@endo/agentry	packages/agentry/src/edit-text.js:337	const-function	1	69c89217a338	68	0
normalizeEndoProvisionSpec	@endo/agentry/code-mode-provisioning	@endo/agentry	packages/agentry/src/code-mode-provision-policy.js:449	const-function	2	4dd6258b4613	113	0
normalizeGitRemotePolicy	@endo/exo-git	@endo/exo-git	packages/exo-git/src/git-remote-policy.js:329	const-function	1	e8cac9821863	310	0
normalizeGitRemotePolicy	@endo/exo-git/types-index.js	@endo/exo-git	packages/exo-git/src/git-remote-policy.js:329	const-function	1	e8cac9821863	310	0
normalizeGlobals	@endo/agent-tools/code-mode/declarations.js	@endo/agent-tools	packages/agent-tools/src/code-mode/declarations.js:62	const-function	1	fb3981a9c375	137	0
normalizeMethod	@endo/http-confine	@endo/http-confine	packages/http-confine/src/http-confine.js:201	const-function	2	7df491a2b3f5	46	0
normalizeMethod	@endo/http-confine/src/http-confine.js	@endo/http-confine	packages/http-confine/src/http-confine.js:201	const-function	2	7df491a2b3f5	46	0
normalizeVirtualHostName	@endo/gateway	@endo/gateway	packages/gateway/src/vhost.js:38	const-function	1	eb02323f3ae4	110	1
normalizeVirtualHostName	@endo/gateway/src/vhost.js	@endo/gateway	packages/gateway/src/vhost.js:38	const-function	1	eb02323f3ae4	110	1
noteDecodedErrorId	@endo/spaces-util/error-trace.js	@endo/spaces-util	packages/spaces-util/src/error-trace.js:52	const-function	2	313cfc813f17	31	1
nullSink	@endo/pubsub/null-queue.js	@endo/pubsub	packages/pubsub/null-queue.js:20	const				1
nullSpring	@endo/pubsub/null-queue.js	@endo/pubsub	packages/pubsub/null-queue.js:34	const				1
numberFormatter	@endo/spaces-util	@endo/spaces-util	packages/spaces-util/src/time-formatters.js:32	const				1
numberFormatter	@endo/spaces-util/time-formatters.js	@endo/spaces-util	packages/spaces-util/src/time-formatters.js:32	const				1
objectExtendEach	@endo/common/object-map.js	@endo/common	packages/common/object-map.js:117	const-function	2	b1a459351c6a	32	0
objectMap	@endo/common/object-map.js	@endo/common	packages/common/object-map.js:70	const-function	2	7c67ea122407	40	0
objectMetaAssign	@endo/common/object-meta-assign.js	@endo/common	packages/common/object-meta-assign.js:22	const-function	2	61ef8c285d3d	22	0
